image,mean_r,mean_g,mean_b
21_4432,0.4715281091184267,0.4509895046655887,0.07748238621598462
21_4433,0.4762317393528498,0.4490851199783802,0.07468314066877009
21_4434,0.4762651692275321,0.4492486575210423,0.07448617325142565
21_4439,0.4764060836341255,0.4492976630005306,0.07429625336534383
21_4440,0.4728125332662612,0.4507877208297703,0.07639974590396854
21_4442,0.4731678968840414,0.4494884762602114,0.07734362685574726
21_4446,0.4604905234953555,0.4486058689500301,0.09090360755461432
21_4447,0.4568395856014472,0.4526358841188977,0.090524530279655
21_4450,0.464043066270876,0.4522172928318729,0.08373964089725112
21_4469,0.46703257162458,0.4530281366598443,0.07993929171557564
21_4470,0.4687643349904277,0.4517990187938396,0.07943664621573257
21_4471,0.4632298122405532,0.4492032462754403,0.0875669414840066
21_4473,0.458735010509327,0.4515085817029085,0.08975640778776442
21_4474,0.462809572110864,0.4501217581103666,0.0870686697787695
21_4476,0.4607222007814689,0.4597230227543572,0.07955477646417393
21_4482,0.4591047224716161,0.4428753747952205,0.0980199027331635
